cast  event       date      time  lat       lon       prmax   bot_Nis  depth     press     temp     potemp    sigma_0   sal_cal  O2_cal  sal_nis  o2_nis  
40    11168-1613  20110617  0740  36.999    142.501   1000.0  23       10.1      10.2      16.320   16.322    1024.842  33.916   5.907   nd       nd      
40    11168-1613  20110617  0740  36.999    142.501   1000.0  22       9.9       10.0      16.477   16.480    1024.799  33.907   5.907   nd       nd      
40    11168-1613  20110617  0740  36.999    142.501   1000.0  21       18.9      19.0      13.948   13.949    1025.468  34.054   6.356   34.032   6.347   
40    11168-1613  20110617  0740  36.999    142.501   1000.0  20       19.2      19.3      13.911   13.911    1025.477  34.056   6.369   nd       nd      
40    11168-1613  20110617  0740  36.999    142.501   1000.0  19       19.8      19.9      13.835   13.836    1025.497  34.060   6.393   nd       nd      
40    11168-1613  20110617  0740  36.999    142.501   1000.0  18       18.8      18.9      13.961   13.962    1025.465  34.053   6.353   nd       nd      
40    11168-1613  20110617  0740  36.999    142.501   1000.0  17       49.6      50.0      12.177   12.173    1025.769  33.985   5.997   33.973   5.904   
40    11168-1613  20110617  0740  36.999    142.501   1000.0  16       50.6      51.0      12.089   12.085    1025.787  33.987   5.990   nd       nd      
40    11168-1613  20110617  0740  36.999    142.501   1000.0  15       50.7      51.1      12.080   12.076    1025.789  33.987   5.990   nd       nd      
40    11168-1613  20110617  0740  36.999    142.501   1000.0  14       49.8      50.2      12.159   12.155    1025.772  33.985   5.996   nd       nd      
40    11168-1613  20110617  0740  36.999    142.501   1000.0  13       98.7      99.5      8.009    8.001     1026.426  33.920   4.717   33.924   4.757   
40    11168-1613  20110617  0740  36.999    142.501   1000.0  12       99.3      100.1     7.987    7.979     1026.430  33.921   4.708   nd       nd      
40    11168-1613  20110617  0740  36.999    142.501   1000.0  11       99.6      100.4     7.991    7.983     1026.433  33.925   4.700   nd       nd      
40    11168-1613  20110617  0740  36.999    142.501   1000.0  10       197.7     199.3     5.789    5.774     1026.790  33.999   3.052   33.995   3.036   
40    11168-1613  20110617  0740  36.999    142.501   1000.0  9        197.9     199.5     5.788    5.773     1026.790  33.999   3.050   nd       nd      
40    11168-1613  20110617  0740  36.999    142.501   1000.0  8        396.3     399.6     4.059    4.032     1027.079  34.114   1.515   34.118   1.505   
40    11168-1613  20110617  0740  36.999    142.501   1000.0  7        396.9     400.2     4.037    4.010     1027.079  34.113   1.509   nd       nd      
40    11168-1613  20110617  0740  36.999    142.501   1000.0  6        494.9     499.1     3.976    3.941     1027.160  34.205   1.281   34.202   1.269   
40    11168-1613  20110617  0740  36.999    142.501   1000.0  5        494.9     499.1     3.976    3.941     1027.160  34.205   1.281   nd       nd      
40    11168-1613  20110617  0740  36.999    142.501   1000.0  4        742.2     749.0     3.273    3.223     1027.345  34.349   0.999   34.344   0.986   
40    11168-1613  20110617  0740  36.999    142.501   1000.0  3        742.3     749.1     3.273    3.223     1027.345  34.349   0.999   nd       nd      
40    11168-1613  20110617  0740  36.999    142.501   1000.0  2        990.0     999.7     2.721    2.656     1027.444  34.409   0.877   34.406   0.870   
40    11168-1613  20110617  0740  36.999    142.501   1000.0  1        990.2     999.9     2.721    2.656     1027.444  34.409   0.877   nd       nd      
41    11168-2108  20110617  1236  36.998    142.000   1000.0  24       7.0       7.1       17.663   17.666    1024.737  34.193   5.826   34.122   5.807   
41    11168-2108  20110617  1236  36.998    142.000   1000.0  23       6.7       6.7       17.815   17.818    1024.689  34.177   5.824   nd       nd      
41    11168-2108  20110617  1236  36.998    142.000   1000.0  22       7.2       7.3       17.588   17.591    1024.761  34.200   5.827   nd       nd      
41    11168-2108  20110617  1236  36.998    142.000   1000.0  21       19.6      19.7      14.057   14.057    1025.437  34.044   6.423   34.052   6.405   
41    11168-2108  20110617  1236  36.998    142.000   1000.0  20       20.2      20.4      13.888   13.889    1025.472  34.043   6.453   nd       nd      
41    11168-2108  20110617  1236  36.998    142.000   1000.0  19       19.3      19.4      14.170   14.171    1025.417  34.048   6.406   nd       nd      
41    11168-2108  20110617  1236  36.998    142.000   1000.0  18       20.2      20.3      13.902   13.903    1025.468  34.042   6.449   nd       nd      
41    11168-2108  20110617  1236  36.998    142.000   1000.0  17       49.7      50.1      9.204    9.201     1026.220  33.893   5.608   33.920   5.617   
41    11168-2108  20110617  1236  36.998    142.000   1000.0  16       49.0      49.4      9.395    9.391     1026.202  33.910   5.600   nd       nd      
41    11168-2108  20110617  1236  36.998    142.000   1000.0  15       48.3      48.7      9.613    9.610     1026.182  33.929   5.592   nd       nd      
41    11168-2108  20110617  1236  36.998    142.000   1000.0  14       49.6      50.0      9.207    9.204     1026.219  33.892   5.607   nd       nd      
41    11168-2108  20110617  1236  36.998    142.000   1000.0  13       100.5     101.3     7.923    7.915     1026.504  34.004   4.682   34.019   4.359   
41    11168-2108  20110617  1236  36.998    142.000   1000.0  12       99.8      100.6     8.011    8.003     1026.498  34.012   4.711   nd       nd      
41    11168-2108  20110617  1236  36.998    142.000   1000.0  11       100.0     100.8     7.986    7.978     1026.500  34.009   4.703   nd       nd      
41    11168-2108  20110617  1236  36.998    142.000   1000.0  10       198.5     200.1     4.464    4.451     1026.738  33.741   4.080   33.723   4.121   
41    11168-2108  20110617  1236  36.998    142.000   1000.0  9        196.1     197.6     4.395    4.382     1026.733  33.726   4.094   nd       nd      
41    11168-2108  20110617  1236  36.998    142.000   1000.0  8        397.2     400.5     4.341    4.313     1027.028  34.088   1.768   34.089   1.763   
41    11168-2108  20110617  1236  36.998    142.000   1000.0  7        397.3     400.6     4.341    4.313     1027.028  34.088   1.767   nd       nd      
41    11168-2108  20110617  1236  36.998    142.000   1000.0  6        494.7     498.9     3.959    3.925     1027.137  34.174   1.261   34.157   1.272   
41    11168-2108  20110617  1236  36.998    142.000   1000.0  5        495.3     499.5     3.965    3.931     1027.137  34.175   1.253   nd       nd      
41    11168-2108  20110617  1236  36.998    142.000   1000.0  4        744.0     750.8     3.246    3.196     1027.322  34.317   0.935   34.316   0.919   
41    11168-2108  20110617  1236  36.998    142.000   1000.0  3        742.6     749.4     3.248    3.198     1027.321  34.316   0.937   nd       nd      
41    11168-2108  20110617  1236  36.998    142.000   1000.0  2        987.2     996.9     2.910    2.844     1027.423  34.403   0.935   34.401   0.930   
41    11168-2108  20110617  1236  36.998    142.000   1000.0  1        989.6     999.3     2.910    2.843     1027.423  34.403   0.934   nd       nd      
